DateTime,NodeID,EColi
2010-01-01 00:30:01,1410,0.0
2010-01-01 00:30:01,1414,0.0
2010-01-01 00:30:01,1415,0.0
2010-01-01 00:30:01,142,0.0
2010-01-01 00:30:01,1420,0.0
2010-01-01 00:30:01,1421,212840.1069560337
2010-01-01 00:30:01,1425,0.0
2010-01-01 00:30:01,1429,0.0
2010-01-01 00:30:01,1441,0.0
2010-01-01 00:30:01,1442,0.0
2010-01-01 00:30:01,1445,0.0
2010-01-01 00:30:01,1447,0.0
2010-01-01 00:30:01,145,0.0
2010-01-01 00:30:01,1450,213614.1341569974
2010-01-01 00:30:01,1451,0.0
2010-01-01 00:30:01,1455,64310.62615427591
2010-01-01 00:30:01,1456,0.0
2010-01-01 00:30:01,1458,0.0
2010-01-01 00:30:01,1466,0.0
2010-01-01 00:30:01,1473,0.0
2010-01-01 00:30:01,1480,0.0
2010-01-01 00:30:01,1485,0.0
2010-01-01 00:30:01,1488,0.0
2010-01-01 00:30:01,149,0.0
2010-01-01 00:30:01,1491,0.0
2010-01-01 00:30:01,1498,0.0
2010-01-01 00:30:01,1499,0.0
2010-01-01 00:30:01,150,0.0
2010-01-01 00:30:01,1501,153733.29483387936
2010-01-01 00:30:01,1504,0.0
2010-01-01 00:30:01,1507,25941.384551329822
2010-01-01 00:30:01,1514,0.0
2010-01-01 00:30:01,1518,0.0
2010-01-01 00:30:01,1520,209983.65374818054
2010-01-01 00:30:01,1537,0.0
2010-01-01 00:30:01,1542,0.0
2010-01-01 00:30:01,1543,0.0
2010-01-01 00:30:01,1548,0.0
2010-01-01 00:30:01,155,0.0
2010-01-01 00:30:01,1567,0.0
2010-01-01 00:30:01,1569,0.0
2010-01-01 00:30:01,1571,0.0
2010-01-01 00:30:01,1574,0.0
2010-01-01 00:30:01,158,0.0
2010-01-01 00:30:01,1587,0.0
2010-01-01 00:30:01,159,0.0
2010-01-01 00:30:01,1592,0.0
2010-01-01 00:30:01,1593,0.0
2010-01-01 00:30:01,1595,0.0
2010-01-01 00:30:01,1603,0.0
2010-01-01 00:30:01,1606,0.0
2010-01-01 00:30:01,1609,64508.991211351364
2010-01-01 00:30:01,162,0.0
2010-01-01 00:30:01,1622,0.0
2010-01-01 00:30:01,164,0.0
2010-01-01 00:30:01,165,0.0
2010-01-01 00:30:01,1651,0.0
2010-01-01 00:30:01,1654,0.0
2010-01-01 00:30:01,1662,0.0
2010-01-01 00:30:01,1672,0.0
2010-01-01 00:30:01,1674,0.0
2010-01-01 00:30:01,1682,28200.083722058163
2010-01-01 00:30:01,1686,28207.057555681655
2010-01-01 00:30:01,169,0.0
2010-01-01 00:30:01,1698,0.0
2010-01-01 00:30:01,170,0.0
2010-01-01 00:30:01,1700,0.0
2010-01-01 00:30:01,1703,0.0
2010-01-01 00:30:01,1705,0.0
2010-01-01 00:30:01,1707,0.0
2010-01-01 00:30:01,1719,0.0
2010-01-01 00:30:01,1721,0.0
2010-01-01 00:30:01,1727,0.0
2010-01-01 00:30:01,1729,64895.94429568797
2010-01-01 00:30:01,1736,0.0
2010-01-01 00:30:01,1743,0.0
2010-01-01 00:30:01,1748,0.0
2010-01-01 00:30:01,1749,0.0
2010-01-01 00:30:01,1752,28390.56184972479
2010-01-01 00:30:01,1756,0.0
2010-01-01 00:30:01,1759,0.0
2010-01-01 00:30:01,1764,0.0
2010-01-01 00:30:01,1765,0.0
2010-01-01 00:30:01,1766,0.0
2010-01-01 00:30:01,1771,0.0
2010-01-01 00:30:01,1778,0.0
2010-01-01 00:30:01,178,0.0
2010-01-01 00:30:01,1785,0.0
2010-01-01 00:30:01,1786,0.0
2010-01-01 00:30:01,1787,0.0
2010-01-01 00:30:01,1791,0.0
2010-01-01 00:30:01,180,0.0
2010-01-01 00:30:01,1803,0.0
2010-01-01 00:30:01,1808,0.0
2010-01-01 00:30:01,1817,0.0
2010-01-01 00:30:01,1828,0.0
2010-01-01 00:30:01,1833,0.0
2010-01-01 00:30:01,1834,0.0
2010-01-01 00:30:01,1835,0.0
2010-01-01 00:30:01,1837,0.0
2010-01-01 00:30:01,184,0.0
2010-01-01 00:30:01,1841,0.0
2010-01-01 00:30:01,1842,0.0
2010-01-01 00:30:01,1843,0.0
2010-01-01 00:30:01,1846,0.0
2010-01-01 00:30:01,185,0.0
2010-01-01 00:30:01,1867,0.0
2010-01-01 00:30:01,1868,0.0
2010-01-01 00:30:01,1870,0.0
2010-01-01 00:30:01,1877,0.0
2010-01-01 00:30:01,188,0.0
2010-01-01 00:30:01,1888,0.0
2010-01-01 00:30:01,189,0.0
2010-01-01 00:30:01,1890,0.0
2010-01-01 00:30:01,1897,0.0
2010-01-01 00:30:01,1899,0.0
2010-01-01 00:30:01,190,0.0
2010-01-01 00:30:01,1901,0.0
2010-01-01 00:30:01,1910,0.0
2010-01-01 00:30:01,1911,0.0
2010-01-01 00:30:01,1915,0.0
2010-01-01 00:30:01,1917,0.0
2010-01-01 00:30:01,192,0.0
2010-01-01 00:30:01,1922,0.0
2010-01-01 00:30:01,1924,0.0
2010-01-01 00:30:01,1926,0.0
2010-01-01 00:30:01,1928,0.0
2010-01-01 00:30:01,1938,0.0
2010-01-01 00:30:01,1939,0.0
2010-01-01 00:30:01,1940,0.0
2010-01-01 00:30:01,1941,0.0
2010-01-01 00:30:01,1947,0.0
2010-01-01 00:30:01,1953,0.0
2010-01-01 00:30:01,1959,0.0
2010-01-01 00:30:01,196,0.0
2010-01-01 00:30:01,1965,0.0
2010-01-01 00:30:01,1967,0.0
2010-01-01 00:30:01,197,0.0
2010-01-01 00:30:01,1970,0.0
2010-01-01 00:30:01,1973,0.0
2010-01-01 00:30:01,1985,0.0
2010-01-01 00:30:01,1989,0.0
2010-01-01 00:30:01,199,0.0
2010-01-01 00:30:01,1990,0.0
2010-01-01 00:30:01,1991,0.0
2010-01-01 00:30:01,1993,0.0
2010-01-01 00:30:01,1996,0.0
2010-01-01 00:30:01,2004,0.0
2010-01-01 00:30:01,2009,0.0
2010-01-01 00:30:01,2016,0.0
2010-01-01 00:30:01,203,0.0
2010-01-01 00:30:01,2030,0.0
2010-01-01 00:30:01,2035,0.0
2010-01-01 00:30:01,2047,0.0
2010-01-01 00:30:01,2049,0.0
2010-01-01 00:30:01,2050,0.0
2010-01-01 00:30:01,2053,122679.41822368393
2010-01-01 00:30:01,2055,0.0
2010-01-01 00:30:01,2058,0.0
2010-01-01 00:30:01,206,0.0
2010-01-01 00:30:01,2061,6547.055236656281
2010-01-01 00:30:01,2066,0.0
2010-01-01 00:30:01,2069,6446.974000803988
2010-01-01 00:30:01,2076,0.0
2010-01-01 00:30:01,208,0.0
2010-01-01 00:30:01,2081,0.0
2010-01-01 00:30:01,2083,0.0
2010-01-01 00:30:01,2091,660.4039070404575
2010-01-01 00:30:01,2092,6379.013236433375
2010-01-01 00:30:01,2093,0.0
2010-01-01 00:30:01,2094,0.0
2010-01-01 00:30:01,2101,0.0
2010-01-01 00:30:01,2106,15751.04022119895
2010-01-01 00:30:01,2107,0.0
2010-01-01 00:30:01,2109,0.0
2010-01-01 00:30:01,2110,0.0
2010-01-01 00:30:01,2111,130943.46371971852
2010-01-01 00:30:01,2114,0.0
2010-01-01 00:30:01,2115,55958.180663154584
2010-01-01 00:30:01,2116,132524.6969709235
2010-01-01 00:30:01,2117,0.0
2010-01-01 00:30:01,2118,115351.2987057966
2010-01-01 00:30:01,2120,0.0
2010-01-01 00:30:01,2122,0.0
2010-01-01 00:30:01,2125,0.0
2010-01-01 00:30:01,2130,0.0
2010-01-01 00:30:01,2134,0.0
2010-01-01 00:30:01,2136,16320.53734321926
2010-01-01 00:30:01,2141,0.0
2010-01-01 00:30:01,2142,0.0
2010-01-01 00:30:01,2143,0.0
2010-01-01 00:30:01,215,0.0
2010-01-01 00:30:01,2150,0.0
2010-01-01 00:30:01,2152,0.0
2010-01-01 00:30:01,2153,0.0
2010-01-01 00:30:01,2157,0.0
2010-01-01 00:30:01,2160,0.0
2010-01-01 00:30:01,2162,0.0
2010-01-01 00:30:01,2165,0.0
2010-01-01 00:30:01,2169,0.0
2010-01-01 00:30:01,217,0.0
2010-01-01 00:30:01,2172,0.0
2010-01-01 00:30:01,2190,0.0
2010-01-01 00:30:01,2193,0.0
2010-01-01 00:30:01,2195,0.0
2010-01-01 00:30:01,2196,0.0
2010-01-01 00:30:01,2202,0.0
2010-01-01 00:30:01,221,0.0
2010-01-01 00:30:01,2211,0.0
2010-01-01 00:30:01,2214,0.0
2010-01-01 00:30:01,2218,0.0
2010-01-01 00:30:01,2219,0.0
2010-01-01 00:30:01,2223,0.0
2010-01-01 00:30:01,223,0.0
2010-01-01 00:30:01,2232,0.0
2010-01-01 00:30:01,2237,0.0
2010-01-01 00:30:01,2238,0.0
2010-01-01 00:30:01,224,0.0
2010-01-01 00:30:01,2244,0.0
2010-01-01 00:30:01,2245,0.0
2010-01-01 00:30:01,2246,0.0
2010-01-01 00:30:01,2251,0.0
2010-01-01 00:30:01,2254,0.0
2010-01-01 00:30:01,2257,0.0
2010-01-01 00:30:01,2259,0.0
2010-01-01 00:30:01,226,0.0
